row,epoch,lr,train_loss,val_loss,val_loss_smooth
2,1,0.000995405417351527,0.0006295452806470561,0.0006762445358142745,
2,2,0.0009908319448927677,0.0002560445444505985,0.00043362609093177204,
2,3,0.0009862794856312104,0.00017364711441699747,0.00028469769899250606,
2,4,0.0009817479430199844,0.0001864810432753919,0.0002531908569075009,
2,5,0.0009772372209558107,0.00010605081102242297,0.0002088363025384444,
2,6,0.0009727472237769651,0.00010516383404633148,0.00014878594903033304,
2,7,0.0009682778562612492,7.906107948191932e-05,0.00018495317857636744,
2,8,0.0009638290236239705,5.344926898490803e-05,0.00010213905256505485,
2,9,0.0009594006315159332,6.587094702126314e-05,0.0001774959239985188,
2,10,0.000954992586021436,5.78975967553074e-05,0.00010697162139884296,
2,11,0.0009506047936562815,3.6722173574822774e-05,7.538067738085528e-05,
2,12,0.0009462371613657931,3.195606720654666e-05,3.859984089988832e-05,
2,13,0.0009418895965228413,3.56486930952468e-05,4.807450563254456e-05,
2,14,0.0009375620069258802,2.1536360713001066e-05,3.242022550784047e-05,
2,15,0.000933254300796991,2.391365521711154e-05,2.6008874769688234e-05,
2,16,0.0009289663867799363,1.7423038854472e-05,2.1236265884536743e-05,
2,17,0.0009246981739382225,2.1293487869695876e-05,4.8814023623360135e-05,
2,18,0.0009204495717531713,1.9977794205646627e-05,1.976858370939464e-05,
2,19,0.0009162204901219998,1.1484186183895038e-05,2.231225651914754e-05,
2,20,0.0009120108393559097,1.326290522753617e-05,1.990045191385236e-05,0.00014647284582973614
2,21,0.0009078205301781858,1.3319649256614296e-05,6.771387778217231e-05,0.00011604631292813105
2,22,0.0009036494737223015,1.388714349446203e-05,1.817727796871102e-05,9.527387227997799e-05
2,23,0.0008994975815300353,1.121620895563038e-05,1.9369088850864912e-05,8.200744177289595e-05
2,24,0.0008953647655495938,8.313471145183387e-06,2.134044798583165e-05,7.041492132681248e-05
2,25,0.0008912509381337456,1.1943939403851729e-05,4.818188495611438e-05,6.2382200447696e-05
2,26,0.000887156012037961,1.1751526271983803e-05,4.680576154537865e-05,5.728319107344827e-05
2,27,0.0008830799004185628,1.0499336213345612e-05,4.5515138555822076e-05,5.031128907242099e-05
2,28,0.0008790225168308843,6.697501035942601e-06,1.7239180363663104e-05,4.60662954623514e-05
2,29,0.0008749837752274361,9.480902693056267e-06,1.5559449149903327e-05,3.796947171992063e-05
2,30,0.0008709635899560807,9.021225856661504e-06,1.280851408945272e-05,3.326131635445112e-05
2,31,0.0008669618757582166,5.928847848992115e-06,1.124187531831047e-05,3.0054376251323887e-05
2,32,0.0008629785477669703,7.2488998227948444e-06,2.160349101291002e-05,2.9204558756974968e-05
2,33,0.0008590135215053957,7.375636559810987e-06,3.561914869747324e-05,2.858179091022141e-05
2,34,0.0008550667128846833,1.3124521382627827e-05,3.515837966339351e-05,2.871869861799905e-05
2,35,0.0008511380382023765,6.595101934708075e-06,8.234015841281802e-06,2.7829955671578732e-05
2,36,0.0008472274141405965,4.7522554016966496e-06,9.159465869037606e-06,2.722611567080377e-05
2,37,0.0008433347577642754,5.398827394966381e-06,1.4441714207539943e-05,2.5507500200012766e-05
2,38,0.0008394599865193975,8.659071184346281e-06,1.8194313064394072e-05,2.5428786667762735e-05
2,39,0.0008356030182312481,8.404216539539308e-06,1.824478717458859e-05,2.5225413200534782e-05
2,40,0.000831763771102671,6.7675856643461975e-06,1.4016202724672879e-05,2.4931200741075817e-05
2,41,0.0008279421637123342,1.0036983731505389e-05,7.706865680985936e-06,2.1930850136016497e-05
2,42,0.0008241381150130022,3.8231001496984976e-06,1.148130043453098e-05,2.159605125930749e-05
2,43,0.0008203515443298183,5.962344243698027e-06,9.928275120423576e-06,2.1124010572785424e-05
2,44,0.0008165823713585925,5.575874999644027e-06,6.846488068390029e-06,2.0399312576913343e-05
2,45,0.0008128305161640993,5.400975324046827e-06,1.285625683390852e-05,1.8633031170803053e-05
2,46,0.0008090958991783824,4.5601920555881395e-06,1.3067587947604396e-05,1.694612249091434e-05
2,47,0.0008053784411990667,5.782688415347752e-06,1.5078944738390173e-05,1.5424312800042744e-05
2,48,0.0008016780633876791,1.2148530463650576e-05,1.652117876432134e-05,1.5388412720075657e-05
2,49,0.0007979946872679767,6.452882653569678e-06,1.4540164318453888e-05,1.5337448478503184e-05
2,50,0.0007943282347242815,6.856732803341959e-06,2.326315373167765e-05,1.5860180460614433e-05
2,51,0.0007906786279998252,3.52765534939404e-06,6.580318883257098e-06,1.5627102638861763e-05
2,52,0.0007870457896950987,4.264282037680776e-06,2.4052882164735937e-05,1.574957219645306e-05
2,53,0.0007834296427662118,4.049172258717252e-06,8.075834155771788e-06,1.4372406469367984e-05
2,54,0.0007798301105232586,4.997259968200114e-06,6.569341600664589e-06,1.2942954566231537e-05
2,55,0.0007762471166286917,5.596645442070107e-06,1.4198582555858669e-05,1.3241182901960386e-05
2,56,0.0007726805850957023,4.261013284774135e-06,1.1032508670927286e-05,1.3334835042054866e-05
2,57,0.0007691304402866096,4.1340586201901125e-06,9.375763947645462e-06,1.3081537529060145e-05
2,58,0.0007655966069112563,3.890755173598265e-06,7.061076832106526e-06,1.2524875717445766e-05
2,59,0.0007620790100254121,4.462019586789871e-06,1.3919478698235804e-05,1.2308610293628125e-05
2,60,0.0007585775750291837,4.025309104943738e-06,1.8581596718777967e-05,1.2536879993333379e-05
2,61,0.000755092227665434,3.961752280097008e-06,1.581804943333588e-05,1.2942439180950878e-05
2,62,0.0007516228940182055,5.2602795150748554e-06,7.075862049187972e-06,1.2722167261683729e-05
2,63,0.0007481695005111544,9.99278666496377e-06,4.038787037488517e-05,1.424514702440681e-05
2,64,0.000744731973905989,4.501998382656055e-06,5.5273295671141654e-06,1.4179189099343015e-05
2,65,0.0007413102413009175,4.4245361220522e-06,5.202093930127663e-06,1.3796480954153973e-05
2,66,0.000737904230129101,3.588970781312024e-06,1.2424703694144001e-05,1.3764336741480953e-05
2,67,0.000734513868157115,3.407696169130185e-06,5.7626392366676205e-06,1.3298521466394825e-05
2,68,0.0007311390834834175,4.468683235259019e-06,1.6440069769546682e-05,1.3294466016656093e-05
2,69,0.000727779804536824,4.9709832159520525e-06,2.186329345273752e-05,1.3660622473370273e-05
2,70,0.00072443596007499,4.690839875399191e-06,9.405315929466331e-06,1.2967730583259706e-05
2,71,0.0007211074791828997,4.57720838253077e-06,1.2648758991207357e-05,1.327115258865722e-05
2,72,0.0007177942912713617,3.271020570895486e-06,1.6686657955294085e-05,1.2902841378185129e-05
2,73,0.0007144963260755134,8.070850633938181e-06,1.7473097083295274e-05,1.33727045245613e-05
2,74,0.0007112135136533291,4.873532548561319e-06,9.568181799301273e-06,1.3522646534493135e-05
2,75,0.0007079457843841379,4.030296188836347e-06,4.816407149806157e-06,1.3053537764190509e-05
2,76,0.0007046930689671469,2.541918700567294e-06,8.99376282209939e-06,1.2951600471749115e-05
2,77,0.0007014552984199713,3.497460679813843e-06,5.4518729343517056e-06,1.2755405921084429e-05
2,78,0.0006982324040771714,3.2705243157852513e-06,4.617260432867037e-06,1.2633215101122455e-05
2,79,0.0006950243175887968,2.876243816361752e-06,1.8656878511721725e-05,1.2870085091796748e-05
2,80,0.0006918309709189366,5.456459707353142e-06,1.1003878521386722e-05,1.2491199181927187e-05
2,81,0.000688652296344276,5.114110748200845e-06,3.621246816835165e-05,1.3510920118677975e-05
2,82,0.0006854882264526616,4.149492882139904e-06,6.530576306735423e-06,1.3483655831555351e-05
2,83,0.0006823386941416696,3.131904304290062e-06,6.526462932598873e-06,1.1790585459441034e-05
2,84,0.0006792036326171845,4.273016485959687e-06,1.782405755856021e-05,1.2405421859013334e-05
2,85,0.0006760829753919818,3.230598012842189e-06,7.388018209527986e-06,1.251471807298335e-05
2,86,0.0006729766562843178,3.2592969123308643e-06,2.3076114831341847e-05,1.3047288629843246e-05
2,87,0.0006698846094165264,9.40155099159653e-06,6.382422628309058e-06,1.3078277799425313e-05
2,88,0.0006668067692136222,2.9715633112258076e-06,6.7615026817887235e-06,1.2594349445037417e-05
2,89,0.0006637430704019089,2.7859517993728735e-06,8.647995168974745e-06,1.193358453084928e-05
2,90,0.000660693448007596,3.5389044717239154e-06,9.370276477104382e-06,1.1931832558231183e-05
2,91,0.0006576578373554205,5.674827502086847e-06,6.361899645338219e-06,1.1617489590937725e-05
2,92,0.0006546361740672749,2.5638855026304363e-06,5.9082000689963e-06,1.1078566696622836e-05
2,93,0.0006516283940608428,2.489915494276601e-06,8.188297140223237e-06,1.0614326699469234e-05
2,94,0.0006486344335482384,2.7583599830612082e-06,5.793562484767927e-06,1.0425595733742565e-05
2,95,0.0006456542290346556,4.204974367334659e-06,2.7539810748453095e-05,1.1561765913674914e-05
2,96,0.0006426877173170197,4.4423974823658776e-06,6.339507400802571e-06,1.1429053142610072e-05
2,97,0.0006397348354826481,3.720825017034423e-06,8.178555880786314e-06,1.1565387289931799e-05
2,98,0.0006367955209079158,3.5032079947506874e-06,1.1840513922295367e-05,1.192654996440322e-05
2,99,0.000633869711256927,3.217680547545159e-06,9.990347840843866e-06,1.1493223430859326e-05
2,100,0.0006309573444801933,4.207971171823186e-06,1.714544134978864e-05,1.1800301572279422e-05
2,101,0.000628058358813318,2.5289279579969156e-06,5.028310989435248e-06,1.0241093713333604e-05
2,102,0.0006251726927756859,3.2681540228986323e-06,1.054219715765139e-05,1.0441674755879401e-05
2,103,0.0006223002851691594,9.00476989123919e-06,7.820154113544932e-06,1.0506359314926704e-05
2,104,0.0006194410750767815,2.537322819112304e-06,1.0637871318933123e-05,1.014705000294535e-05
2,105,0.0006165950018614822,6.235196424808555e-06,7.667743283540373e-06,1.0161036256645969e-05
2,106,0.0006137620051647942,3.2083299403952455e-06,6.197353021784292e-06,9.31709816616809e-06
2,107,0.000610942024905572,3.235892652305678e-06,5.942712679954857e-06,9.29511266875038e-06
