row,epoch,lr,train_loss,val_loss,val_loss_smooth
3,1,0.000995405417351527,0.40068652939902427,0.11948487822967531,
3,2,0.0009908319448927677,0.021341659540771742,0.014911169778766904,
3,3,0.0009862794856312104,0.03173045978163817,0.06861319058705088,
3,4,0.0009817479430199844,0.012021790297363883,0.016222712449148795,
3,5,0.0009772372209558107,0.0089491988702315,0.035119516527100644,
3,6,0.0009727472237769651,0.005478178098679606,0.0087186177159831,
3,7,0.0009682778562612492,0.005904817575085834,0.006320696555247164,
3,8,0.0009638290236239705,0.003228361143827159,0.007464503030554986,
3,9,0.0009594006315159332,0.003146886441471331,0.004604812921168709,
3,10,0.000954992586021436,0.18013220884970546,0.02262111238153982,
3,11,0.0009506047936562815,0.009619815132683297,0.007338119697652296,
3,12,0.0009462371613657931,0.0018719654131671972,0.0057592284028724,
3,13,0.0009418895965228413,0.0013963731911963075,0.003565840176355949,
3,14,0.0009375620069258802,0.0024807209394798234,0.009096244604023002,
3,15,0.000933254300796991,0.0014743412131689071,0.003670531025641394,
3,16,0.0009289663867799363,0.002094222964499434,0.0024785315255354884,
3,17,0.0009246981739382225,0.004682705321432428,0.004694095930308274,
3,18,0.0009204495717531713,0.0011626650112383236,0.004871458005330279,
3,19,0.0009162204901219998,0.0053048643482007446,0.01612921447417375,
3,20,0.0009120108393559097,0.006700997984113683,0.006387752054327641,0.018403611303622842
3,21,0.0009078205301781858,0.13948674774532274,0.009379344149559977,0.012898334599617072
3,22,0.0009036494737223015,0.00839784547413427,0.004462463782641998,0.01237589929981083
3,23,0.0008994975815300353,0.0029027071205265918,0.0018856214746584665,0.009039520844191209
3,24,0.0008953647655495938,0.0015039205617399863,0.0019683421511233995,0.008326802329289937
3,25,0.0008912509381337456,0.0012981552850586133,0.0035159815533791286,0.00674662558060386
3,26,0.000887156012037961,0.00214713769556508,0.0013968531486169282,0.006380537352235554
3,27,0.0008830799004185628,0.0030254678366203507,0.0028164943034005015,0.00620532723964322
3,28,0.0008790225168308843,0.0009477261849284889,0.0020115268299702193,0.005932678429613982
3,29,0.0008749837752274361,0.002144633187601513,0.0021995397005373243,0.005812414768582411
3,30,0.0008709635899560807,0.013398490065710611,0.04612117690117286,0.006987417994564063
3,31,0.0008669618757582166,0.008768971310657712,0.002424532405417995,0.006741738629952347
3,32,0.0008629785477669703,0.0018741287643724023,0.013626846816394162,0.007135119550628437
3,33,0.0008590135215053957,0.0017889362548230865,0.0020946932504616947,0.007061562204333724
3,34,0.0008550667128846833,0.001097058624480202,0.006444432406411746,0.006928971594453161
3,35,0.0008511380382023765,0.02476983176814974,0.0084596268120428,0.007168426383773231
3,36,0.0008472274141405965,0.001081240956550443,0.012551256382515244,0.007672062626622218
3,37,0.0008433347577642754,0.0012501926473326562,0.011549366601071791,0.008014826160160395
3,38,0.0008394599865193975,0.0035368858467163746,0.05090559060469992,0.010316532790128879
3,39,0.0008356030182312481,0.057928547555929195,0.004877633679249422,0.009753953750382661
3,40,0.000831763771102671,0.0016294878244541332,0.0015806282141024666,0.009513597558371402
3,41,0.0008279421637123342,0.0011520091916484034,0.003978410797459718,0.009243550890766391
3,42,0.0008241381150130022,0.0022654880305164804,0.0025287898710172475,0.009146867195185152
3,43,0.0008203515443298183,0.00995748922371814,0.0015243613156312793,0.009128804187233792
3,44,0.0008165823713585925,0.0016579680888035174,0.0036320472860073617,0.00921198944397799
3,45,0.0008128305161640993,0.0015617845334091793,0.000955191404583219,0.009083949936538193
3,46,0.0008090958991783824,0.0005637195679077933,0.0012047564661311918,0.009074345102413908
3,47,0.0008053784411990667,0.0005998513739421482,0.002821767705961765,0.009074608772541971
3,48,0.0008016780633876791,0.0040758424090210875,0.002325536925176443,0.009090309277302283
3,49,0.0007979946872679767,0.08693318959052287,0.1262335808079189,0.015292011332671362
3,50,0.0007943282347242815,0.0039890689478981394,0.0011050612015186048,0.01304120554768865
3,51,0.0007906786279998252,0.0004769079338120845,0.0014388885142966104,0.012991923353132581
3,52,0.0007870457896950987,0.0005226969362846397,0.0010515128248299796,0.01236315665355437
3,53,0.0007834296427662118,0.0006613373352343915,0.0014022157717714424,0.01232853277961986
3,54,0.0007798301105232586,0.0009037541385526069,0.0010583454437726784,0.012059228431487906
3,55,0.0007762471166286917,0.00043377419238714023,0.0007520270201596637,0.011673848441893748
3,56,0.0007726805850957023,0.00045551852234277057,0.002137692773402447,0.011153170261438108
3,57,0.0007691304402866096,0.0007432895300544036,0.001269560482615025,0.010639179955515271
3,58,0.0007655966069112563,0.002599057370002692,0.003422499161386475,0.0082650253833496
3,59,0.0007620790100254121,0.003176943967445419,0.017660179878558984,0.008904152693315076
3,60,0.0007585775750291837,0.0004981134246966976,0.0013615659163064649,0.008893199578425276
3,61,0.000755092227665434,0.00035467682763924176,0.002498507593740791,0.00881920441823933
3,62,0.0007516228940182055,0.0025851768984829597,0.015309548466657899,0.009458242348021362
3,63,0.0007481695005111544,0.0028370531977381054,0.000794119509566415,0.009421730257718119
3,64,0.000744731973905989,0.015206158631180952,0.004186867827912674,0.009449471284813386
3,65,0.0007413102413009175,0.0011910188205215837,0.00365665051328718,0.009584544240248582
3,66,0.000737904230129101,0.0013949804639915256,0.0010197746424018173,0.009575295149062113
3,67,0.000734513868157115,0.0005666685032643959,0.0008018928876157381,0.00947430140814481
3,68,0.0007311390834834175,0.012567779808737457,0.3775683460770355,0.028236441865737767
3,69,0.000727779804536824,0.04694863584236909,0.0023561023133006525,0.022042567941006848
3,70,0.00072443596007499,0.0006378722036733235,0.0012577576676822424,0.022050202764315033
3,71,0.0007211074791828997,0.00041848180182021635,0.0008417211871844793,0.022020344397959427
3,72,0.0007177942912713617,0.00037429802308079434,0.0006196505773170521,0.021998751285583783
3,73,0.0007144963260755134,0.0005506290451435776,0.000695278819129696,0.021963404437951695
3,74,0.0007112135136533291,0.0003129449442947734,0.00085547859945635,0.021953261095735876
3,75,0.0007079457843841379,0.00045361789036423456,0.0019919744956489564,0.022015258469510343
3,76,0.0007046930689671469,0.00036820092626345207,0.00153515434533553,0.021985131548106995
3,77,0.0007014552984199713,0.000493736822799254,0.0021659721475971207,0.022029952131356105
3,78,0.0006982324040771714,0.0003891240521964439,0.0006577939228940777,0.021891716869431484
3,79,0.0006950243175887968,0.0003791206808710493,0.0009176122224642802,0.021054588486626745
3,80,0.0006918309709189366,0.0005780589909011513,0.0011030175583817473,0.02104166106873051
3,81,0.000688652296344276,0.0008261921974329816,0.008251683574612263,0.02132931986777408
3,82,0.0006854882264526616,0.015244892563670788,0.04984241423514147,0.02305596315619826
3,83,0.0006823386941416696,0.009016892071242321,0.004501719955292279,0.02324134317848455
3,84,0.0006792036326171845,0.0007070370673924999,0.0011552846049587575,0.02308976401733686
